interaction_id,lead_id,interaction_type,timestamp,channel,device_type,campaign_id
IT02659,LD01060,Email Opened,2024-02-18,LinkedIn,Mobile,CP240
IT02660,LD00324,Ad Clicked,2024-10-30,Email Campaign,Desktop,CP136
IT02661,LD00753,Page Viewed,2025-01-09,Instagram,Mobile,CP349
IT02662,LD01286,Page Viewed,2024-07-19,Instagram,Mobile,CP827
IT02663,LD00859,Page Viewed,2024-07-10,Google Ads,Mobile,CP343
IT02664,LD00481,Ad Clicked,2024-06-18,Google Ads,Desktop,CP339
IT02665,LD00016,Page Viewed,2024-07-05,Google Ads,Desktop,CP947
IT02666,LD00279,Ad Clicked,2025-09-22,LinkedIn,Desktop,CP927
IT02667,LD00858,Ad Clicked,2024-04-30,Google Ads,Desktop,CP285
IT02668,LD01414,Ad Clicked,2024-01-31,LinkedIn,Mobile,CP233
IT02669,LD00117,Page Viewed,2024-11-12,LinkedIn,Mobile,CP224
IT02670,LD00517,Email Opened,2024-06-02,Instagram,Mobile,CP119
IT02671,LD00517,Email Opened,2024-05-28,Instagram,Desktop,CP136
IT02672,LD00348,Demo Booked,2025-06-11,Email Campaign,Desktop,CP521
IT02673,LD00607,Demo Booked,2025-01-30,LinkedIn,Desktop,CP303
IT02674,LD00445,Ad Clicked,2024-10-02,Email Campaign,Desktop,CP556
IT02675,LD00766,Ad Clicked,2024-12-21,LinkedIn,Desktop,CP465
IT02676,LD01209,Ad Clicked,2024-10-24,Google Ads,Desktop,CP950
IT02677,LD00115,Ad Clicked,2024-09-23,Email Campaign,Desktop,CP436
IT02678,LD00447,Page Viewed,2025-08-24,Google Ads,Mobile,CP906
IT02679,LD01039,Email Opened,2024-03-28,Email Campaign,Desktop,CP269
IT02680,LD00239,Email Opened,2024-05-04,LinkedIn,Desktop,CP448
IT02681,LD01195,Ad Clicked,2025-02-20,Instagram,Mobile,CP677
IT02682,LD00939,Email Opened,2025-07-15,Google Ads,Desktop,CP923
IT02683,LD01279,Page Viewed,2024-04-30,Email Campaign,Mobile,CP747
IT02684,LD00631,Page Viewed,2025-01-04,Google Ads,Desktop,CP507
IT02685,LD00561,Demo Booked,2024-12-02,Email Campaign,Mobile,CP812
IT02686,LD00955,Page Viewed,2025-07-14,LinkedIn,Mobile,CP342
IT02687,LD00686,Ad Clicked,2025-06-01,Email Campaign,Mobile,CP419
IT02688,LD00011,Ad Clicked,2025-07-18,LinkedIn,Mobile,CP593
IT02689,LD00205,Demo Booked,2024-05-23,Instagram,Desktop,CP746
IT02690,LD00096,Page Viewed,2025-06-23,LinkedIn,Mobile,CP813
IT02691,LD00037,Email Opened,2025-07-01,LinkedIn,Desktop,CP884
IT02692,LD00438,Email Opened,2024-10-31,Instagram,Desktop,CP608
IT02693,LD01336,Email Opened,2025-02-02,LinkedIn,Mobile,CP557
IT02694,LD00012,Page Viewed,2025-03-31,Email Campaign,Mobile,CP314
IT02695,LD00824,Ad Clicked,2025-01-31,Instagram,Mobile,CP923
IT02696,LD00506,Demo Booked,2024-11-03,LinkedIn,Desktop,CP890
IT02697,LD00997,Ad Clicked,2024-07-15,Instagram,Mobile,CP542
IT02698,LD01360,Email Opened,2024-05-20,Google Ads,Mobile,CP862
IT02699,LD00242,Demo Booked,2024-05-26,LinkedIn,Desktop,CP146
IT02700,LD00818,Demo Booked,2024-01-23,Google Ads,Mobile,CP174
IT02701,LD00006,Email Opened,2025-05-15,Email Campaign,Desktop,CP843
IT02702,LD00834,Page Viewed,2024-03-31,LinkedIn,Mobile,CP725
IT02703,LD00890,Page Viewed,2025-06-06,Email Campaign,Desktop,CP820
IT02704,LD00279,Ad Clicked,2025-10-18,LinkedIn,Mobile,CP441
IT02705,LD00727,Page Viewed,2025-01-20,Email Campaign,Mobile,CP255
IT02706,LD00319,Email Opened,2025-05-29,Email Campaign,Desktop,CP431
IT02707,LD00738,Demo Booked,2025-05-24,Instagram,Desktop,CP902
IT02708,LD00718,Ad Clicked,2025-07-10,Google Ads,Mobile,CP588
IT02709,LD01237,Email Opened,2025-09-07,LinkedIn,Desktop,CP108
IT02710,LD00645,Demo Booked,2024-04-08,Google Ads,Desktop,CP527
IT02711,LD00819,Email Opened,2024-11-04,Google Ads,Mobile,CP126
IT02712,LD00934,Ad Clicked,2025-08-10,Instagram,Mobile,CP675
IT02713,LD00649,Email Opened,2024-10-09,Instagram,Desktop,CP605
IT02714,LD00634,Ad Clicked,2024-04-23,Instagram,Desktop,CP943
IT02715,LD00487,Demo Booked,2024-04-29,Email Campaign,Desktop,CP141
IT02716,LD01032,Email Opened,2025-01-26,Email Campaign,Mobile,CP419
IT02717,LD01098,Page Viewed,2024-03-11,Google Ads,Desktop,CP438
IT02718,LD00468,Email Opened,2024-10-16,Google Ads,Desktop,CP899
IT02719,LD00635,Demo Booked,2025-08-03,Google Ads,Desktop,CP686
IT02720,LD00332,Demo Booked,2025-02-24,Email Campaign,Mobile,CP681
IT02721,LD00248,Ad Clicked,2024-02-13,Email Campaign,Desktop,CP733
IT02722,LD00732,Ad Clicked,2024-09-17,Instagram,Desktop,CP986
IT02723,LD01154,Page Viewed,2025-07-09,Instagram,Mobile,CP531
IT02724,LD00037,Email Opened,2025-07-21,LinkedIn,Desktop,CP660
IT02725,LD00135,Page Viewed,2025-07-14,Email Campaign,Mobile,CP829
IT02726,LD01185,Ad Clicked,2024-03-24,LinkedIn,Desktop,CP447
IT02727,LD00744,Email Opened,2024-03-27,LinkedIn,Mobile,CP800
IT02728,LD00429,Email Opened,2025-01-25,Instagram,Desktop,CP473
IT02729,LD01114,Demo Booked,2025-06-27,Google Ads,Mobile,CP394
IT02730,LD00844,Email Opened,2025-09-15,Email Campaign,Mobile,CP849
IT02731,LD00499,Email Opened,2025-03-07,Instagram,Desktop,CP111
IT02732,LD00821,Email Opened,2025-07-30,Google Ads,Mobile,CP803
IT02733,LD00721,Email Opened,2025-08-29,Google Ads,Mobile,CP882
IT02734,LD01204,Email Opened,2024-08-06,Google Ads,Mobile,CP374
IT02735,LD01481,Page Viewed,2025-01-08,LinkedIn,Desktop,CP412
IT02736,LD00103,Page Viewed,2025-03-04,LinkedIn,Desktop,CP500
IT02737,LD00536,Email Opened,2025-01-31,Email Campaign,Mobile,CP123
IT02738,LD01475,Email Opened,2025-03-04,Google Ads,Mobile,CP287
IT02739,LD00168,Email Opened,2024-06-21,Google Ads,Desktop,CP350
IT02740,LD00092,Email Opened,2024-10-21,Instagram,Mobile,CP665
IT02741,LD01452,Email Opened,2025-07-11,LinkedIn,Desktop,CP834
IT02742,LD00001,Page Viewed,2025-04-01,LinkedIn,Desktop,CP834
IT02743,LD00626,Email Opened,2024-09-08,Instagram,Mobile,CP316
IT02744,LD00641,Page Viewed,2025-01-20,Instagram,Mobile,CP616
IT02745,LD00442,Demo Booked,2025-01-19,Instagram,Mobile,CP942
IT02746,LD00024,Demo Booked,2025-03-05,Instagram,Mobile,CP249
IT02747,LD01416,Page Viewed,2024-06-03,Instagram,Mobile,CP393
IT02748,LD01083,Email Opened,2024-03-01,Instagram,Desktop,CP720
IT02749,LD00233,Demo Booked,2025-09-29,Email Campaign,Mobile,CP413
IT02750,LD00316,Demo Booked,2024-07-04,LinkedIn,Mobile,CP684
IT02751,LD00937,Ad Clicked,2025-09-05,Google Ads,Mobile,CP942
IT02752,LD00914,Email Opened,2025-02-11,Instagram,Desktop,CP799
IT02753,LD00603,Page Viewed,2024-03-08,Google Ads,Mobile,CP725
IT02754,LD00709,Demo Booked,2025-06-18,Google Ads,Mobile,CP771
IT02755,LD01200,Demo Booked,2025-06-30,Email Campaign,Desktop,CP138
IT02756,LD01499,Ad Clicked,2024-03-19,Email Campaign,Desktop,CP780
IT02757,LD00431,Ad Clicked,2024-06-09,Google Ads,Desktop,CP633
IT02758,LD01035,Page Viewed,2024-11-27,LinkedIn,Mobile,CP553
IT02759,LD01455,Email Opened,2023-12-17,Instagram,Desktop,CP981
IT02760,LD01408,Page Viewed,2024-10-09,LinkedIn,Mobile,CP190
IT02761,LD00449,Ad Clicked,2025-03-24,Google Ads,Desktop,CP513
IT02762,LD00088,Ad Clicked,2025-03-03,LinkedIn,Desktop,CP938
IT02763,LD00054,Page Viewed,2025-06-19,Instagram,Mobile,CP385
IT02764,LD01468,Demo Booked,2024-05-27,Instagram,Mobile,CP904
IT02765,LD00413,Demo Booked,2025-05-01,Google Ads,Mobile,CP801
IT02766,LD00108,Email Opened,2024-05-18,Instagram,Desktop,CP455
IT02767,LD00218,Demo Booked,2024-03-06,LinkedIn,Desktop,CP928
IT02768,LD00050,Page Viewed,2025-05-10,Google Ads,Mobile,CP279
IT02769,LD00764,Page Viewed,2024-06-21,LinkedIn,Mobile,CP889
IT02770,LD01329,Ad Clicked,2024-11-04,LinkedIn,Mobile,CP129
IT02771,LD01076,Page Viewed,2025-03-26,LinkedIn,Desktop,CP826
IT02772,LD01497,Ad Clicked,2024-10-30,Google Ads,Mobile,CP504
IT02773,LD00027,Page Viewed,2025-06-08,Google Ads,Mobile,CP444
IT02774,LD00204,Demo Booked,2024-04-13,Email Campaign,Mobile,CP898
IT02775,LD00023,Page Viewed,2023-12-24,LinkedIn,Desktop,CP618
IT02776,LD00935,Email Opened,2024-05-24,Email Campaign,Desktop,CP990
IT02777,LD00685,Page Viewed,2024-03-13,Instagram,Mobile,CP435
IT02778,LD00387,Ad Clicked,2024-05-12,Email Campaign,Mobile,CP572
IT02779,LD01232,Page Viewed,2025-02-06,LinkedIn,Desktop,CP802
IT02780,LD01247,Demo Booked,2024-09-01,Instagram,Desktop,CP802
IT02781,LD00748,Page Viewed,2025-03-28,Email Campaign,Mobile,CP630
IT02782,LD01234,Email Opened,2025-01-21,Email Campaign,Mobile,CP559
IT02783,LD01004,Ad Clicked,2024-03-30,LinkedIn,Desktop,CP153
IT02784,LD01110,Ad Clicked,2024-02-01,LinkedIn,Mobile,CP454
IT02785,LD00994,Demo Booked,2024-04-18,Email Campaign,Mobile,CP652
IT02786,LD00453,Email Opened,2024-02-07,Google Ads,Desktop,CP331
IT02787,LD01081,Email Opened,2025-06-06,Email Campaign,Desktop,CP865
IT02788,LD00400,Email Opened,2025-07-07,LinkedIn,Mobile,CP802
IT02789,LD00556,Page Viewed,2024-03-05,LinkedIn,Mobile,CP341
IT02790,LD00626,Email Opened,2024-08-26,Instagram,Mobile,CP585
IT02791,LD00704,Demo Booked,2024-12-26,Instagram,Mobile,CP959
IT02792,LD00589,Page Viewed,2025-01-20,Instagram,Desktop,CP305
IT02793,LD01296,Email Opened,2024-06-04,Instagram,Mobile,CP125
IT02794,LD00917,Demo Booked,2024-12-04,Email Campaign,Mobile,CP930
IT02795,LD01188,Email Opened,2025-03-14,Google Ads,Mobile,CP676
IT02796,LD01334,Page Viewed,2024-08-13,Instagram,Mobile,CP806
IT02797,LD01385,Page Viewed,2024-07-08,LinkedIn,Desktop,CP625
IT02798,LD00464,Demo Booked,2025-06-13,Email Campaign,Mobile,CP827
IT02799,LD00823,Ad Clicked,2024-11-06,Email Campaign,Desktop,CP910
IT02800,LD01396,Demo Booked,2024-06-05,Email Campaign,Mobile,CP477
IT02801,LD00738,Demo Booked,2025-08-04,Instagram,Desktop,CP756
IT02802,LD00378,Demo Booked,2025-03-06,Email Campaign,Mobile,CP143
IT02803,LD00173,Demo Booked,2025-01-10,Instagram,Desktop,CP596
IT02804,LD00152,Email Opened,2025-05-25,Google Ads,Desktop,CP642
IT02805,LD00602,Ad Clicked,2024-07-03,Google Ads,Desktop,CP570
IT02806,LD00915,Demo Booked,2025-03-12,LinkedIn,Desktop,CP531
IT02807,LD01071,Email Opened,2024-06-13,Email Campaign,Desktop,CP608
IT02808,LD01183,Page Viewed,2024-12-05,LinkedIn,Desktop,CP504
IT02809,LD00380,Demo Booked,2025-02-05,Google Ads,Mobile,CP917
IT02810,LD00377,Demo Booked,2024-08-09,Email Campaign,Desktop,CP385
IT02811,LD00290,Email Opened,2025-03-23,Google Ads,Mobile,CP904
IT02812,LD00256,Email Opened,2025-07-30,Instagram,Desktop,CP190
IT02813,LD01034,Ad Clicked,2025-01-31,Instagram,Desktop,CP816
IT02814,LD00563,Email Opened,2024-06-18,LinkedIn,Desktop,CP395
IT02815,LD00700,Demo Booked,2024-05-19,Instagram,Desktop,CP892
IT02816,LD00119,Email Opened,2024-04-20,Email Campaign,Desktop,CP402
IT02817,LD00161,Demo Booked,2025-05-16,Instagram,Mobile,CP141
IT02818,LD00466,Email Opened,2025-09-01,Instagram,Desktop,CP731
IT02819,LD00633,Ad Clicked,2025-03-26,LinkedIn,Mobile,CP776
IT02820,LD00114,Page Viewed,2024-02-29,Email Campaign,Desktop,CP654
IT02821,LD00834,Page Viewed,2024-03-20,LinkedIn,Desktop,CP590
IT02822,LD00906,Email Opened,2024-07-17,Email Campaign,Desktop,CP429
IT02823,LD00956,Email Opened,2024-05-29,Google Ads,Desktop,CP156
IT02824,LD00699,Ad Clicked,2024-03-02,Google Ads,Mobile,CP215
IT02825,LD00498,Email Opened,2025-01-26,Google Ads,Desktop,CP873
IT02826,LD00847,Page Viewed,2025-08-13,Email Campaign,Desktop,CP264
IT02827,LD00784,Email Opened,2025-02-13,Google Ads,Mobile,CP677
IT02828,LD00015,Email Opened,2024-11-25,Email Campaign,Desktop,CP862
IT02829,LD00352,Ad Clicked,2025-08-25,Google Ads,Mobile,CP668
IT02830,LD01492,Ad Clicked,2024-09-22,LinkedIn,Mobile,CP224
IT02831,LD01480,Ad Clicked,2025-02-08,Email Campaign,Desktop,CP260
IT02832,LD00037,Page Viewed,2025-07-09,LinkedIn,Desktop,CP561
IT02833,LD00885,Demo Booked,2025-03-02,Google Ads,Desktop,CP120
IT02834,LD00537,Ad Clicked,2024-02-21,Google Ads,Desktop,CP886
IT02835,LD00580,Page Viewed,2024-02-02,Google Ads,Mobile,CP884
IT02836,LD01473,Demo Booked,2025-03-25,Google Ads,Desktop,CP519
IT02837,LD00691,Demo Booked,2024-12-20,Email Campaign,Desktop,CP749
IT02838,LD01412,Page Viewed,2024-12-01,Google Ads,Desktop,CP370
IT02839,LD00144,Email Opened,2024-01-30,Instagram,Desktop,CP549
IT02840,LD00943,Email Opened,2024-12-14,Email Campaign,Desktop,CP380
IT02841,LD00590,Demo Booked,2024-03-21,Email Campaign,Desktop,CP986
IT02842,LD01050,Page Viewed,2024-04-11,LinkedIn,Mobile,CP325
IT02843,LD01282,Demo Booked,2024-04-10,Email Campaign,Mobile,CP297
IT02844,LD01442,Email Opened,2025-04-01,Email Campaign,Mobile,CP951
IT02845,LD00925,Ad Clicked,2024-12-02,Instagram,Desktop,CP639
IT02846,LD00089,Ad Clicked,2025-07-25,Google Ads,Desktop,CP975
IT02847,LD00498,Ad Clicked,2025-03-12,Google Ads,Mobile,CP948
IT02848,LD01377,Demo Booked,2024-09-04,Instagram,Desktop,CP476
IT02849,LD00721,Email Opened,2025-09-20,Google Ads,Desktop,CP464
IT02850,LD01339,Email Opened,2024-07-17,Instagram,Desktop,CP500
IT02851,LD00471,Page Viewed,2025-01-01,Google Ads,Desktop,CP577
IT02852,LD00620,Demo Booked,2024-11-15,LinkedIn,Mobile,CP808
IT02853,LD01232,Demo Booked,2024-12-22,LinkedIn,Desktop,CP967
IT02854,LD01157,Demo Booked,2024-11-29,Google Ads,Desktop,CP826
IT02855,LD00841,Page Viewed,2024-07-07,LinkedIn,Desktop,CP949
IT02856,LD00081,Ad Clicked,2024-04-10,LinkedIn,Desktop,CP732
IT02857,LD00041,Demo Booked,2024-02-18,Instagram,Desktop,CP871
IT02858,LD00147,Email Opened,2025-06-06,Email Campaign,Mobile,CP459
IT02859,LD00972,Page Viewed,2024-10-10,Instagram,Mobile,CP927
IT02860,LD00333,Email Opened,2024-02-25,LinkedIn,Desktop,CP364
IT02861,LD01042,Demo Booked,2024-04-21,Instagram,Mobile,CP388
IT02862,LD00129,Ad Clicked,2025-04-19,Email Campaign,Mobile,CP309
IT02863,LD00871,Email Opened,2025-04-21,Instagram,Desktop,CP350
IT02864,LD00680,Email Opened,2025-01-30,Email Campaign,Mobile,CP607
IT02865,LD01490,Email Opened,2024-01-16,Email Campaign,Mobile,CP784
IT02866,LD00283,Demo Booked,2025-10-07,Email Campaign,Mobile,CP426
IT02867,LD01333,Ad Clicked,2025-06-10,LinkedIn,Mobile,CP210
IT02868,LD00520,Ad Clicked,2025-01-27,Instagram,Mobile,CP662
IT02869,LD01359,Ad Clicked,2024-05-15,Google Ads,Desktop,CP966
IT02870,LD00753,Page Viewed,2025-01-06,Instagram,Mobile,CP972
IT02871,LD01120,Page Viewed,2024-07-10,Instagram,Desktop,CP809
IT02872,LD01090,Email Opened,2025-08-25,Google Ads,Mobile,CP663
IT02873,LD00992,Ad Clicked,2024-04-10,Google Ads,Desktop,CP107
IT02874,LD00079,Page Viewed,2024-06-21,Google Ads,Mobile,CP131
IT02875,LD00374,Ad Clicked,2024-06-09,Email Campaign,Mobile,CP467
IT02876,LD00349,Page Viewed,2025-04-14,Google Ads,Desktop,CP916
IT02877,LD00086,Page Viewed,2025-07-01,Instagram,Desktop,CP441
IT02878,LD00562,Page Viewed,2025-03-14,Email Campaign,Mobile,CP405
IT02879,LD00534,Email Opened,2024-08-19,LinkedIn,Mobile,CP804
IT02880,LD01014,Ad Clicked,2024-03-09,Google Ads,Mobile,CP433
IT02881,LD00298,Email Opened,2025-04-27,LinkedIn,Mobile,CP449
IT02882,LD00356,Page Viewed,2024-08-07,LinkedIn,Desktop,CP819
IT02883,LD00256,Email Opened,2025-08-05,Instagram,Desktop,CP979
IT02884,LD01185,Demo Booked,2024-04-08,LinkedIn,Mobile,CP847
IT02885,LD00879,Email Opened,2024-10-14,LinkedIn,Mobile,CP551
IT02886,LD00460,Page Viewed,2024-06-25,Instagram,Mobile,CP622
IT02887,LD00043,Page Viewed,2024-04-10,Email Campaign,Mobile,CP477
IT02888,LD00548,Email Opened,2024-12-30,LinkedIn,Mobile,CP673
IT02889,LD00490,Email Opened,2025-02-03,Instagram,Desktop,CP824
IT02890,LD00283,Demo Booked,2025-07-27,Email Campaign,Mobile,CP735
IT02891,LD01439,Page Viewed,2025-04-23,Google Ads,Desktop,CP875
IT02892,LD01330,Demo Booked,2025-07-09,Instagram,Mobile,CP943
IT02893,LD00139,Demo Booked,2024-05-10,LinkedIn,Desktop,CP740
IT02894,LD01181,Ad Clicked,2025-09-02,LinkedIn,Mobile,CP503
IT02895,LD00984,Demo Booked,2025-03-07,LinkedIn,Desktop,CP373
IT02896,LD00124,Demo Booked,2024-03-04,LinkedIn,Desktop,CP690
IT02897,LD00711,Page Viewed,2024-10-13,LinkedIn,Desktop,CP977
IT02898,LD00881,Email Opened,2025-03-05,Email Campaign,Mobile,CP995
IT02899,LD00573,Page Viewed,2024-05-19,LinkedIn,Mobile,CP799
IT02900,LD00742,Page Viewed,2025-05-27,Email Campaign,Desktop,CP977
IT02901,LD01234,Page Viewed,2024-12-12,Email Campaign,Mobile,CP237
IT02902,LD00609,Page Viewed,2024-12-05,Instagram,Mobile,CP146
IT02903,LD01201,Email Opened,2024-03-24,Google Ads,Mobile,CP393
IT02904,LD01062,Page Viewed,2024-05-03,Instagram,Mobile,CP128
IT02905,LD00177,Page Viewed,2024-03-24,Email Campaign,Mobile,CP854
IT02906,LD00775,Ad Clicked,2025-01-14,Email Campaign,Mobile,CP524
IT02907,LD01077,Ad Clicked,2025-06-25,Email Campaign,Desktop,CP184
IT02908,LD01327,Ad Clicked,2024-10-18,LinkedIn,Mobile,CP857
IT02909,LD01266,Ad Clicked,2025-04-08,Instagram,Mobile,CP861
IT02910,LD00513,Ad Clicked,2025-08-09,Instagram,Desktop,CP949
IT02911,LD00473,Ad Clicked,2025-09-04,Email Campaign,Mobile,CP948
IT02912,LD00156,Demo Booked,2025-08-26,Email Campaign,Mobile,CP884
IT02913,LD01300,Email Opened,2025-08-18,Email Campaign,Desktop,CP819
IT02914,LD00018,Demo Booked,2024-02-17,Google Ads,Desktop,CP427
IT02915,LD01487,Ad Clicked,2024-10-13,Instagram,Mobile,CP228
IT02916,LD00871,Ad Clicked,2025-04-16,Instagram,Mobile,CP667
IT02917,LD00858,Demo Booked,2024-05-19,Google Ads,Desktop,CP396
IT02918,LD00877,Page Viewed,2024-07-15,LinkedIn,Mobile,CP204
IT02919,LD00015,Page Viewed,2025-02-10,Email Campaign,Desktop,CP103
IT02920,LD00904,Page Viewed,2025-05-12,Instagram,Desktop,CP343
IT02921,LD00480,Ad Clicked,2025-07-06,Email Campaign,Mobile,CP709
IT02922,LD01003,Page Viewed,2025-04-07,Instagram,Desktop,CP446
IT02923,LD01095,Page Viewed,2024-12-22,Email Campaign,Desktop,CP897
IT02924,LD01076,Ad Clicked,2025-03-31,LinkedIn,Desktop,CP177
IT02925,LD01405,Demo Booked,2025-02-01,Instagram,Desktop,CP484
IT02926,LD00057,Demo Booked,2025-05-12,Email Campaign,Mobile,CP676
IT02927,LD00513,Demo Booked,2025-10-17,Instagram,Desktop,CP864
IT02928,LD00773,Page Viewed,2024-03-28,Email Campaign,Desktop,CP220
IT02929,LD01195,Demo Booked,2025-02-14,Instagram,Desktop,CP483
IT02930,LD00320,Page Viewed,2025-08-22,Instagram,Desktop,CP300
IT02931,LD00176,Ad Clicked,2024-01-30,Instagram,Mobile,CP674
IT02932,LD00842,Demo Booked,2025-03-26,Google Ads,Desktop,CP781
IT02933,LD00387,Ad Clicked,2024-05-29,Email Campaign,Desktop,CP559
IT02934,LD00425,Page Viewed,2025-06-01,LinkedIn,Mobile,CP555
IT02935,LD01202,Demo Booked,2024-03-22,Email Campaign,Desktop,CP919
IT02936,LD01046,Demo Booked,2024-03-25,Google Ads,Desktop,CP847
IT02937,LD00655,Email Opened,2025-05-05,LinkedIn,Mobile,CP286
IT02938,LD00385,Demo Booked,2025-07-03,LinkedIn,Desktop,CP437
IT02939,LD01395,Email Opened,2025-03-01,Google Ads,Mobile,CP142
IT02940,LD00893,Demo Booked,2025-06-29,Email Campaign,Desktop,CP391
IT02941,LD01398,Email Opened,2024-11-05,LinkedIn,Mobile,CP255
IT02942,LD00751,Ad Clicked,2024-07-21,Instagram,Mobile,CP114
IT02943,LD00020,Page Viewed,2025-07-22,Email Campaign,Mobile,CP272
IT02944,LD01230,Page Viewed,2024-11-09,Email Campaign,Mobile,CP977
IT02945,LD01171,Ad Clicked,2025-07-15,Google Ads,Desktop,CP956
IT02946,LD01104,Email Opened,2024-12-12,Instagram,Desktop,CP268
IT02947,LD00139,Page Viewed,2024-03-09,LinkedIn,Desktop,CP681
IT02948,LD00747,Page Viewed,2024-04-30,LinkedIn,Desktop,CP998
IT02949,LD00232,Email Opened,2024-08-20,Email Campaign,Mobile,CP124
IT02950,LD00350,Email Opened,2024-02-19,Email Campaign,Mobile,CP732
IT02951,LD00486,Email Opened,2025-08-18,Instagram,Mobile,CP518
IT02952,LD01236,Ad Clicked,2025-06-20,Instagram,Desktop,CP664
IT02953,LD00282,Page Viewed,2025-06-19,Google Ads,Mobile,CP430
IT02954,LD00056,Page Viewed,2024-11-12,Email Campaign,Mobile,CP138
IT02955,LD00517,Demo Booked,2024-06-09,Instagram,Mobile,CP204
IT02956,LD00639,Email Opened,2024-09-29,Email Campaign,Mobile,CP261
IT02957,LD00550,Page Viewed,2024-09-03,Google Ads,Mobile,CP223
IT02958,LD01044,Demo Booked,2025-02-22,Email Campaign,Mobile,CP942
IT02959,LD00875,Ad Clicked,2024-05-08,Instagram,Desktop,CP358
IT02960,LD01420,Email Opened,2024-07-24,Instagram,Mobile,CP282
IT02961,LD01012,Page Viewed,2024-03-08,Instagram,Mobile,CP329
IT02962,LD00727,Ad Clicked,2025-02-07,Email Campaign,Desktop,CP365
IT02963,LD01081,Page Viewed,2025-06-19,Email Campaign,Desktop,CP593
IT02964,LD00549,Page Viewed,2025-04-29,Instagram,Desktop,CP732
IT02965,LD00502,Ad Clicked,2024-03-23,LinkedIn,Mobile,CP408
IT02966,LD01179,Page Viewed,2025-05-01,Email Campaign,Mobile,CP994
IT02967,LD00253,Demo Booked,2025-03-22,Email Campaign,Desktop,CP328
IT02968,LD00920,Email Opened,2024-09-10,Instagram,Mobile,CP475
IT02969,LD00161,Page Viewed,2025-05-02,Instagram,Desktop,CP445
IT02970,LD00607,Ad Clicked,2025-02-16,LinkedIn,Desktop,CP498
IT02971,LD01483,Email Opened,2024-10-17,Google Ads,Desktop,CP792
IT02972,LD01055,Ad Clicked,2024-05-12,Instagram,Desktop,CP691
IT02973,LD00711,Ad Clicked,2024-11-22,LinkedIn,Mobile,CP875
IT02974,LD00832,Demo Booked,2024-09-18,Google Ads,Mobile,CP223
IT02975,LD00365,Email Opened,2024-03-09,Google Ads,Mobile,CP314
IT02976,LD00905,Ad Clicked,2024-05-08,Google Ads,Mobile,CP579
IT02977,LD01066,Email Opened,2024-11-01,Email Campaign,Mobile,CP675
IT02978,LD01014,Page Viewed,2024-03-02,Google Ads,Desktop,CP356
IT02979,LD01355,Ad Clicked,2024-10-02,Instagram,Desktop,CP550
IT02980,LD00059,Demo Booked,2025-06-03,Instagram,Mobile,CP223
IT02981,LD00971,Page Viewed,2025-05-05,Instagram,Mobile,CP484
IT02982,LD00540,Page Viewed,2024-03-08,Email Campaign,Mobile,CP854
IT02983,LD00221,Ad Clicked,2024-06-24,Email Campaign,Mobile,CP433
IT02984,LD00202,Ad Clicked,2025-02-01,LinkedIn,Desktop,CP166
IT02985,LD00452,Email Opened,2025-05-21,Instagram,Mobile,CP469
IT02986,LD01057,Page Viewed,2025-06-16,LinkedIn,Desktop,CP782
IT02987,LD01380,Email Opened,2025-08-10,Instagram,Desktop,CP963
IT02988,LD01316,Email Opened,2024-10-31,Instagram,Desktop,CP104
IT02989,LD00852,Demo Booked,2024-08-12,Google Ads,Desktop,CP182
IT02990,LD00182,Email Opened,2024-04-19,Email Campaign,Mobile,CP250
IT02991,LD00952,Page Viewed,2025-04-27,Google Ads,Mobile,CP638
IT02992,LD00164,Page Viewed,2025-07-17,LinkedIn,Mobile,CP929
IT02993,LD00009,Demo Booked,2025-03-06,Google Ads,Mobile,CP308
IT02994,LD00067,Ad Clicked,2025-06-09,Instagram,Desktop,CP753
IT02995,LD00658,Ad Clicked,2024-05-14,Email Campaign,Desktop,CP439
IT02996,LD01041,Page Viewed,2024-09-16,Google Ads,Mobile,CP543
IT02997,LD00691,Demo Booked,2024-12-18,Email Campaign,Mobile,CP493
IT02998,LD01019,Page Viewed,2025-04-29,Instagram,Mobile,CP915
IT02999,LD00192,Email Opened,2024-08-23,Instagram,Desktop,CP277
IT03000,LD00739,Email Opened,2025-08-12,Google Ads,Mobile,CP797
IT03001,LD01399,Ad Clicked,2024-01-13,Email Campaign,Desktop,CP101
IT03002,LD00944,Ad Clicked,2025-08-16,Instagram,Mobile,CP393
IT03003,LD01406,Demo Booked,2024-12-02,Google Ads,Desktop,CP735
IT03004,LD00899,Demo Booked,2024-06-08,LinkedIn,Desktop,CP105
IT03005,LD00621,Ad Clicked,2024-10-16,LinkedIn,Desktop,CP343
IT03006,LD00155,Demo Booked,2025-03-02,Email Campaign,Desktop,CP338
IT03007,LD01018,Page Viewed,2024-12-17,Instagram,Mobile,CP145
IT03008,LD00147,Email Opened,2025-05-20,Email Campaign,Mobile,CP791
